UTC_Date,Profundity,Magnitude,Date,Hour,Location,Latitude,Longitude
2010-06-25 05:37:06,95 km,3.2 Ml,2010-06-25,01:37:06,10 km al E de Vichuquén,-34.894,-71.889
2019-04-15 07:06:41,127 km,3.5 Ml,2019-04-15,03:06:41,57 km al NE de Calama,-22.042,-68.628
2002-05-18 13:20:58,36 km,4.0 Mc,2002-05-18,09:20:58,31 km al O de Navidad,-33.928,-72.169
2022-02-04 15:10:17,119 km,3.9 Ml,2022-02-04,12:10:17,67 km al E de Quillagua,-21.586,-68.893
2016-10-03 15:10:11,40 km,2.9 Ml,2016-10-03,12:10:11,10 km al S de Los Vilos,-31.999,-71.479
2013-08-09 00:44:05,114 km,2.8 Ml,2013-08-08,20:44:05,61 km al SE de Sierra Gorda.,-23.253,-68.861
2012-12-27 02:58:43,28 km,3.2 Ml,2012-12-26,23:58:43,121 km al O de Cobquecura,-35.786,-74.070
2004-08-29 07:36:11,9 km,3.6 Mc,2004-08-29,03:36:11,18 km al S de Termas del Flaco,-35.113,-70.472
2014-02-11 09:23:22,65 km,2.4 Ml,2014-02-11,06:23:22,26 km al NE de Baquedano,-23.188,-69.643
2007-08-13 13:41:54,34 km,3.9 Ml,2007-08-13,09:41:54,9 km al SO de Vallenar,-28.609,-70.842
2000-03-26 03:29:01,26 km,4.4 Mc,2000-03-25,23:29:01,39 km al NO de ValparaÃ­so,-32.764,-71.868
2019-11-27 07:43:47,65 km,3.2 Ml,2019-11-27,04:43:47,17 km al O de Vallenar,-28.593,-70.931
2010-09-25 06:51:25,34 km,3.8 Ml,2010-09-25,02:51:25,10 km al SE de Vichuquén,-34.947,-71.920
2017-02-17 11:00:05,151 km,3.6 Ml,2017-02-17,08:00:05,72 km al O de San Juan.,-31.359,-69.253
2010-10-28 05:38:13,115 km,3.0 Ml,2010-10-28,02:38:13,22 km al E de Calama,-22.436,-68.722
2006-08-25 03:42:29,45 km,3.1 Ml,2006-08-24,23:42:29,41 km al NE de La Higuera,-29.181,-71.009
2004-11-22 20:26:24,10 km,6.4 Mb,2004-11-22,17:26:24,9700 km al E de Mar del Plata,-46.694,164.777
2022-11-29 13:59:16,108 km,2.7 Ml,2022-11-29,10:59:16,36 km al SE de Calama,-22.702,-68.692
2007-03-30 16:44:42,34 km,3.0 Ml,2007-03-30,12:44:42,44 km al NO de Los Vilos,-31.675,-71.882
2020-02-18 05:32:47,10 km,5.0 Mw,2020-02-18,02:32:47,54 km al NO de Cobquecura,-35.721,-73.118
2010-08-29 18:18:52,119 km,3.0 Ml,2010-08-29,14:18:52,59 km al N de Calama,-21.965,-68.745
2019-04-13 16:40:54,94 km,2.5 Ml,2019-04-13,12:40:54,39 km al SE de Pica,-20.664,-69.002
2023-07-30 21:06:55,105 km,3.3 Ml,2023-07-30,17:06:55,43 km al S de Mina Collahuasi,-21.215,-68.673
2005-01-24 05:49:45,58 km,3.5 Mc,2005-01-24,02:49:45,28 km al NE de Vallenar,-28.348,-70.626
2020-10-20 13:23:55,186 km,3.0 Ml,2020-10-20,10:23:55,71 km al NE de San Pedro de Atacama,-22.354,-67.884
2017-05-16 00:33:59,127 km,4.1 Ml,2017-05-15,20:33:59,102 km al NE de El Salvador,-25.591,-68.902
2009-11-21 18:04:05,35 km,2.5 Ml,2009-11-21,15:04:05,21 km al SO de San Antonio,-33.717,-71.775
2011-02-11 12:28:53,29 km,2.8 Ml,2011-02-11,09:28:53,29 km al NE de Vichuquén,-34.717,-71.745
2005-05-03 09:51:29,0 km,2.8 Mc,2005-05-03,05:51:29,18 km al E de Termas del Flaco,-34.906,-70.254
2008-03-31 19:03:23,9 km,2.7 Ml,2008-03-31,15:03:23,20 km al O de Canela Baja,-31.438,-71.665
2017-06-10 08:21:31,24 km,2.7 Ml,2017-06-10,04:21:31,53 km al O de ValparaÃ­so,-33.044,-72.188
2019-09-09 20:13:22,20 km,3.3 Ml,2019-09-09,17:13:22,123 km al O de Pichilemu,-34.080,-73.299
2017-05-12 03:44:41,36 km,2.6 Ml,2017-05-12,00:44:41,58 km al O de ValparaÃ­so,-32.951,-72.226
2023-11-29 14:37:10,124 km,3.0 Ml,2023-11-29,11:37:10,85 km al SE de Alto del Carmen,-29.133,-69.721
2003-06-02 15:27:47,27 km,3.5 Mc,2003-06-02,11:27:47,46 km al O de ValparaÃ­so,-32.915,-72.081
2022-08-01 21:51:43,128 km,2.9 Ml,2022-08-01,17:51:43,36 km al SE de Futrono,-40.385,-72.118
2022-03-01 07:44:36,39 km,3.2 Ml,2022-03-01,04:44:36,42 km al NO de Tongoy,-29.916,-71.680
2014-05-17 11:25:01,38 km,3.5 Ml,2014-05-17,07:25:01,85 km al SO de Pisagua,-19.971,-70.926
2011-02-13 12:52:42,19 km,3.4 Ml,2011-02-13,09:52:42,45 km al NO de Arauco,-36.901,-73.591
2011-11-17 01:38:38,233 km,4.4 Ml,2011-11-16,22:38:38,80 km al SE de Socaire,-23.909,-67.183
2014-03-20 01:04:41,22 km,2.8 Ml,2014-03-19,22:04:41,73 km al O de Iquique,-20.057,-70.831
2002-09-16 02:08:59,135 km,3.6 Mc,2002-09-15,22:08:59,76 km al E de Mina Los Pelambres,-31.635,-69.814
2020-11-10 14:10:37,97 km,3.1 Ml,2020-11-10,11:10:37,52 km al NE de Calama,-22.067,-68.680
2019-11-11 20:52:23,55 km,4.3 Mw,2019-11-11,17:52:23,22 km al NE de Los Vilos,-31.809,-71.311
2022-03-29 14:53:55,42 km,2.9 Ml,2022-03-29,11:53:55,58 km al O de Taltal,-25.207,-71.021
2007-08-24 16:09:43,135 km,2.9 Ml,2007-08-24,12:09:43,92 km al E de Mina Los Pelambres,-32.182,-69.710
2017-05-10 17:08:47,34 km,2.5 Ml,2017-05-10,14:08:47,17 km al O de Navidad,-33.932,-72.013
2015-09-19 13:09:00,29 km,5.7 Mw,2015-09-19,10:09:00,57 km al SO de Tongoy,-30.623,-71.908
2018-08-18 19:35:26,100 km,2.8 Ml,2018-08-18,16:35:26,27 km al NE de Linares,-35.657,-71.402
2000-06-21 12:06:34,15 km,3.8 Mc,2000-06-21,08:06:34,50 km al N de ValparaÃ­so,-32.611,-71.747
2012-12-14 21:09:58,40 km,2.9 Ml,2012-12-14,18:09:58,119 km al O de Cuya,-19.276,-71.311
2011-02-09 19:11:42,30 km,2.7 Ml,2011-02-09,16:11:42,42 km al NO de Tocopilla,-21.753,-70.373
2020-09-11 13:07:08,47 km,2.6 Ml,2020-09-11,10:07:08,42 km al NO de Quillagua,-21.373,-69.796
2021-03-06 23:52:40,79 km,2.6 Ml,2021-03-06,20:52:40,32 km al O de Sierra Gorda.,-22.934,-69.623
2015-02-11 21:40:53,138 km,3.2 Ml,2015-02-11,18:40:53,51 km al SO de Ollagüe,-21.556,-68.597
2016-01-04 23:36:53,212 km,3.3 Ml,2016-01-04,20:36:53,69 km al SE de Socaire,-24.091,-67.488
2017-05-29 20:39:36,33 km,4.1 Ml,2017-05-29,16:39:36,41 km al SO de Los Vilos,-32.147,-71.849
2017-11-18 00:52:42,30 km,3.9 Ml,2017-11-17,21:52:42,85 km al O de La Higuera,-29.543,-72.078
2016-12-26 07:19:06,34 km,3.4 Ml,2016-12-26,04:19:06,58 km al O de Quellón,-43.341,-74.273
2011-02-12 02:29:13,14 km,4.2 Ml,2011-02-11,23:29:13,46 km al NO de Lebu,-37.239,-73.888
2009-12-06 17:43:02,2 km,2.3 Ml,2009-12-06,14:43:02,27 km al SE de La Ligua,-32.650,-71.077
2015-12-03 17:49:57,122 km,3.3 Ml,2015-12-03,14:49:57,66 km al NE de Calama,-21.934,-68.664
2010-09-14 03:31:08,18 km,4.4 Ml,2010-09-13,23:31:08,86 km al NO de Lebu,-36.984,-74.235
2001-08-04 04:29:34,17 km,3.8 Mc,2001-08-04,00:29:34,68 km al O de Tongoy,-30.174,-72.197
2009-09-02 13:36:55,27 km,3.3 Ml,2009-09-02,09:36:55,34 km al SO de Los Vilos,-32.074,-71.817
2021-06-29 09:40:33,33 km,2.9 Ml,2021-06-29,05:40:33,52 km al SO de Tongoy,-30.666,-71.758
2012-10-06 13:02:43,35 km,3.1 Ml,2012-10-06,10:02:43,53 km al SO de Los Vilos,-32.233,-71.924
2023-12-02 00:26:26,20 km,2.8 Ml,2023-12-01,21:26:26,185 km al O de Puerto Aysén,-45.856,-74.984
2017-04-25 19:55:54,24 km,2.9 Ml,2017-04-25,16:55:54,32 km al SO de ValparaÃ­so,-33.212,-71.901
2018-01-20 20:56:20,48 km,2.7 Ml,2018-01-20,17:56:20,53 km al O de Quellón,-43.195,-74.260
2005-09-30 05:50:15,5 km,4.1 Mc,2005-09-30,01:50:15,100 km al E de San Juan,-31.617,-67.468
2011-12-08 19:21:27,40 km,3.3 Ml,2011-12-08,16:21:27,45 km al N de Huasco,-28.068,-71.158
2015-09-20 21:07:59,112 km,3.0 Ml,2015-09-20,18:07:59,42 km al N de Pica,-20.121,-69.261
2021-05-31 06:16:51,34 km,2.7 Ml,2021-05-31,02:16:51,26 km al SO de La Ligua,-32.564,-71.478
2023-02-24 22:27:09,101 km,2.7 Ml,2023-02-24,19:27:09,36 km al SE de Sierra Gorda.,-23.039,-68.995
2018-01-29 02:56:53,107 km,3.3 Ml,2018-01-28,23:56:53,53 km al N de Calama,-22.022,-68.765
2020-02-01 05:47:19,125 km,2.5 Ml,2020-02-01,02:47:19,53 km al SO de Ollagüe,-21.588,-68.580
2018-02-11 06:49:30,130 km,2.5 Ml,2018-02-11,03:49:30,27 km al O de Ollagüe,-21.176,-68.513
2010-08-27 18:56:57,20 km,4.0 Ml,2010-08-27,14:56:57,56 km al O de El Tabo,-33.324,-72.247
2009-09-02 13:29:30,50 km,2.9 Ml,2009-09-02,09:29:30,11 km al SO de Alto del Carmen,-28.851,-70.537
2015-09-21 15:37:07,30 km,5.4 Mw,2015-09-21,12:37:07,45 km al NO de Canela Baja,-31.113,-71.792
2001-09-27 07:03:03,34 km,3.5 Mc,2001-09-27,03:03:03,69 km al O de El Tabo,-33.483,-72.412
2014-04-05 14:04:49,28 km,4.9 Ml,2014-04-05,11:04:49,86 km al O de Iquique,-20.389,-70.952
2010-04-15 21:59:23,18 km,2.2 Ml,2010-04-15,17:59:23,32 km al NE de Rancagua,-33.943,-70.518
2005-01-13 05:33:57,15 km,1.4 Ml,2005-01-13,02:33:57,10 km al NE de San José de Maipo,-33.578,-70.281
2012-12-07 00:23:17,160 km,3.6 Ml,2012-12-06,21:23:17,87 km al SE de Socaire,-23.959,-67.141
2005-01-05 18:42:40,5 km,3.2 Mc,2005-01-05,15:42:40,0 km al NE de Termas del Flaco,-34.954,-70.435
2016-03-05 04:47:19,129 km,2.7 Ml,2016-03-05,01:47:19,34 km al SO de Ollagüe,-21.462,-68.456
2004-06-07 06:35:35,46 km,3.8 Mc,2004-06-07,02:35:35,36 km al SO de Melipilla,-33.943,-71.454
2004-03-04 23:27:00,70 km,3.0 Mc,2004-03-04,20:27:00,23 km al O de Punitaqui,-30.876,-71.494
2017-10-22 04:47:46,92 km,2.8 Ml,2017-10-22,01:47:46,39 km al N de Pica,-20.166,-69.196
2018-08-17 12:49:59,138 km,3.3 Ml,2018-08-17,09:49:59,200 km al NO de San Fernando del Valle,-27.551,-67.531
2019-08-15 09:56:03,272 km,4.0 Ml,2019-08-15,05:56:03,157 km al NE de Socaire,-22.711,-66.684
2002-09-24 00:32:42,99 km,3.3 Mc,2002-09-23,20:32:42,28 km al SE de San Fernando,-34.806,-70.850
2016-08-13 10:28:14,30 km,2.7 Ml,2016-08-13,06:28:14,47 km al O de Punitaqui,-30.734,-71.741
2017-05-05 03:09:15,30 km,2.7 Ml,2017-05-05,00:09:15,36 km al NO de El Tabo,-33.242,-71.957
2000-12-22 09:34:20,36 km,3.5 Mc,2000-12-22,06:34:20,15 km al N de Pichilemu,-34.255,-72.050
2022-09-11 08:59:24,69 km,2.7 Ml,2022-09-11,05:59:24,6 km al E de La Ligua,-32.454,-71.171
2019-05-09 02:53:16,104 km,3.4 Ml,2019-05-08,22:53:16,32 km al NE de Copiapó,-27.201,-70.067
2003-11-07 03:28:49,35 km,3.8 Ml,2003-11-07,00:28:49,115 km al O de Huasco,-28.194,-72.350
2010-07-27 14:27:07,43 km,4.3 Ml,2010-07-27,10:27:07,19 km al NE de Vichuquén,-34.801,-71.814
2019-07-28 04:50:21,24 km,2.6 Ml,2019-07-28,00:50:21,10 km al S de Los Vilos,-32.005,-71.516
2011-06-04 14:13:16,7 km,3.9 Ml,2011-06-04,10:13:16,46 km al SE de Futrono,-40.494,-72.137
2018-11-01 11:21:38,94 km,3.6 Ml,2018-11-01,08:21:38,48 km al O de Mina La Escondida.,-24.149,-69.507
2019-12-09 15:54:05,62 km,2.7 Ml,2019-12-09,12:54:05,20 km al NE de Vallenar,-28.409,-70.687
2017-07-31 15:12:11,88 km,3.2 Ml,2017-07-31,11:12:11,68 km al E de Quillagua,-21.495,-68.898
2020-08-25 19:45:45,196 km,3.5 Ml,2020-08-25,15:45:45,65 km al E de Ollagüe,-21.155,-67.627
2006-10-29 16:02:07,31 km,3.2 Ml,2006-10-29,13:02:07,26 km al SO de Canela Baja,-31.607,-71.579
2017-01-22 23:06:51,259 km,3.7 Ml,2017-01-22,20:06:51,113 km al NE de Socaire,-23.001,-66.986
2013-06-05 16:24:17,81 km,2.6 Ml,2013-06-05,12:24:17,68 km al SE de Baquedano,-23.646,-69.271
2019-12-19 08:39:18,30 km,2.7 Ml,2019-12-19,05:39:18,40 km al O de Vichuquén,-34.760,-72.408
2010-05-18 08:57:32,26 km,3.0 Ml,2010-05-18,04:57:32,10 km al NO de Pichilemu,-34.303,-72.052
2005-06-18 00:25:49,170 km,5.0 Ml,2005-06-17,20:25:49,119 km al NO de San Fernando del Valle,-27.847,-66.769
2014-02-09 04:07:00,72 km,4.3 Ml,2014-02-09,01:07:00,36 km al N de MarÃ­a Elena,-22.036,-69.748
2019-12-03 08:46:34,44 km,6.0 Mww,2019-12-03,05:46:34,42 km al O de Arica,-18.532,-70.718
2015-10-26 06:26:56,22 km,3.5 Ml,2015-10-26,03:26:56,36 km al NO de Quillagua,-21.387,-69.720
2023-12-24 08:54:10,108 km,2.7 Ml,2023-12-24,05:54:10,79 km al O de Socaire,-23.495,-68.659
2019-10-17 17:16:15,249 km,2.8 Ml,2019-10-17,14:16:15,90 km al E de San Pedro de Atacama,-22.899,-67.321
2018-02-15 07:48:06,139 km,3.1 Ml,2018-02-15,04:48:06,34 km al NE de Mina Los Pelambres,-31.632,-70.300
2014-04-04 04:26:43,24 km,3.7 Ml,2014-04-04,01:26:43,67 km al SO de Iquique,-20.575,-70.668
2021-03-26 20:39:46,84 km,3.5 Ml,2021-03-26,17:39:46,57 km al S de Huasco,-28.972,-71.269
2016-06-30 16:05:17,36 km,3.1 Ml,2016-06-30,12:05:17,37 km al O de Punitaqui,-30.694,-71.608
2020-09-25 14:05:12,102 km,3.0 Ml,2020-09-25,11:05:12,16 km al SO de Putre,-18.327,-69.620
2015-10-18 21:08:55,85 km,2.5 Ml,2015-10-18,18:08:55,49 km al O de Mina Collahuasi,-20.930,-69.119
2016-07-04 20:13:55,15 km,3.0 Ml,2016-07-04,16:13:55,200 km al O de Tocopilla,-21.978,-72.139
2014-03-09 23:06:21,101 km,2.9 Ml,2014-03-09,20:06:21,57 km al SE de Quillagua,-21.888,-69.039
2023-04-14 09:27:25,16 km,3.2 Ml,2023-04-14,05:27:25,140 km al O de Constitución,-35.086,-73.921
2014-11-30 10:49:22,31 km,2.6 Ml,2014-11-30,07:49:22,41 km al O de Pisagua,-19.515,-70.591
2015-10-21 08:54:40,98 km,2.9 Ml,2015-10-21,05:54:40,49 km al SE de Camiña,-19.688,-69.179
2014-04-10 15:56:52,118 km,4.5 Ml,2014-04-10,12:56:52,9 km al SE de Moquegua,-17.232,-70.857
2012-01-18 23:19:04,116 km,3.0 Ml,2012-01-18,20:19:04,41 km al S de Mina Collahuasi,-21.188,-68.751
2017-09-10 15:40:22,50 km,2.6 Ml,2017-09-10,12:40:22,27 km al E de Vichuquén,-34.791,-71.718
2018-04-16 12:56:28,30 km,3.5 Ml,2018-04-16,09:56:28,39 km al O de La Serena,-29.848,-71.654
2017-09-01 12:43:46,12 km,2.3 Ml,2017-09-01,09:43:46,35 km al NO de Quillagua,-21.394,-69.720
2004-08-28 13:36:59,0 km,3.5 Mc,2004-08-28,09:36:59,59 km al O de San Juan.,-31.752,-69.101
2006-02-11 16:44:54,3 km,3.1 Mc,2006-02-11,13:44:54,20 km al N de Farellones,-33.172,-70.264
2019-08-12 21:37:35,135 km,3.3 Ml,2019-08-12,17:37:35,41 km al E de Mina Los Pelambres,-31.815,-70.157
2009-02-10 05:15:17,236 km,4.0 Ml,2009-02-10,02:15:17,69 km al SE de Socaire,-23.856,-67.275
2006-11-24 01:26:06,15 km,2.8 Ml,2006-11-23,22:26:06,31 km al NO de Punitaqui,-30.674,-71.521
2006-05-15 17:22:05,41 km,4.0 Ml,2006-05-15,13:22:05,14 km al SO de Cauquenes,-36.083,-72.379
2019-08-01 22:08:17,24 km,3.4 Ml,2019-08-01,18:08:17,25 km al NO de Pichilemu,-34.225,-72.198
2014-04-14 15:18:28,32 km,3.2 Ml,2014-04-14,12:18:28,48 km al NO de Iquique,-19.948,-70.517
2015-10-12 04:50:18,26 km,3.4 Ml,2015-10-12,01:50:18,35 km al NO de Canela Baja,-31.186,-71.735
2020-08-17 03:13:10,36 km,2.7 Ml,2020-08-16,23:13:10,24 km al N de Los Vilos,-31.697,-71.507
2008-06-03 09:17:53,4 km,1.9 Ml,2008-06-03,05:17:53,45 km al N de Termas del Flaco,-34.552,-70.400
2006-06-12 23:26:54,28 km,3.3 Ml,2006-06-12,19:26:54,43 km al SO de Chañaral.,-26.645,-70.902
2019-10-16 10:05:22,41 km,2.8 Ml,2019-10-16,07:05:22,21 km al NO de Punitaqui,-30.742,-71.449
2006-02-20 02:20:29,70 km,2.8 Mc,2006-02-19,23:20:29,34 km al E de Casablanca,-33.316,-71.038
2015-09-25 19:57:49,23 km,3.2 Ml,2015-09-25,16:57:49,61 km al SO de Tongoy,-30.588,-72.004
2010-12-30 19:03:18,114 km,2.1 Ml,2010-12-30,16:03:18,60 km al S de Mina Collahuasi,-21.336,-68.849
2008-03-22 09:49:14,79 km,2.8 Ml,2008-03-22,06:49:14,19 km al NE de Sierra Gorda.,-22.789,-69.182
2021-03-19 23:04:37,100 km,2.8 Ml,2021-03-19,20:04:37,37 km al E de Pica,-20.589,-68.992
2016-10-25 03:04:01,124 km,2.7 Ml,2016-10-25,00:04:01,32 km al O de Ollagüe,-21.236,-68.563
2013-06-13 17:50:02,142 km,3.5 Ml,2013-06-13,13:50:02,96 km al S de Socaire,-24.410,-68.170
2020-02-11 04:24:43,109 km,2.9 Ml,2020-02-11,01:24:43,6 km al SE de Pica,-20.517,-69.278
2020-10-08 06:37:18,103 km,3.6 Ml,2020-10-08,03:37:18,29 km al NO de Mina Collahuasi,-20.674,-68.887
2015-09-19 17:20:27,32 km,3.4 Ml,2015-09-19,14:20:27,57 km al SO de Los Vilos,-32.308,-71.887
2023-04-22 16:25:01,45 km,2.5 Ml,2023-04-22,12:25:01,34 km al O de La Higuera,-29.529,-71.553
2015-12-03 09:27:13,112 km,3.1 Ml,2015-12-03,06:27:13,50 km al O de Ollagüe,-21.365,-68.711
2013-01-26 15:02:59,94 km,3.0 Ml,2013-01-26,12:02:59,55 km al SE de Sierra Gorda.,-23.185,-68.875
2022-03-30 23:36:17,15 km,2.5 Ml,2022-03-30,20:36:17,36 km al SO de Huasco,-28.702,-71.477
2020-04-01 22:31:52,189 km,4.1 Ml,2020-04-01,19:31:52,107 km al SE de Socaire,-24.320,-67.210
2022-05-28 05:18:24,122 km,3.2 Ml,2022-05-28,01:18:24,34 km al SE de Mina Los Pelambres,-31.970,-70.267
2022-08-30 15:20:32,252 km,2.7 Ml,2022-08-30,11:20:32,40 km al SE de Socaire,-23.852,-67.618
2010-10-31 16:59:35,112 km,3.2 Ml,2010-10-31,13:59:35,27 km al N de Pozo Almonte,-20.014,-69.746
2014-07-12 06:41:12,126 km,3.5 Ml,2014-07-12,02:41:12,58 km al SO de Ollagüe,-21.693,-68.511
2010-02-02 22:07:37,205 km,4.5 Ml,2010-02-02,19:07:37,15 km al SE de Ollagüe,-21.342,-68.188
2015-10-16 06:50:34,42 km,4.0 Ml,2015-10-16,03:50:34,31 km al O de Ovalle,-30.618,-71.529
2009-02-27 02:01:26,75 km,3.0 Ml,2009-02-26,23:01:26,60 km al SE de Sierra Gorda.,-23.398,-69.092
2013-10-01 01:16:08,91 km,2.1 Ml,2013-09-30,22:16:08,8 km al N de Santiago,-33.366,-70.644
2010-05-27 00:00:06,15 km,3.8 Ml,2010-05-26,20:00:06,44 km al NO de Pichilemu,-34.063,-72.287
2015-09-05 10:17:57,38 km,5.0 Mw,2015-09-05,07:17:57,33 km al S de Lebu,-37.908,-73.609
2021-11-14 23:28:04,94 km,3.1 Ml,2021-11-14,20:28:04,15 km al S de Andacollo,-30.354,-71.134
2023-05-01 04:35:28,232 km,3.6 Ml,2023-05-01,00:35:28,69 km al SE de Socaire,-24.171,-67.641
2021-09-22 09:43:10,36 km,2.7 Ml,2021-09-22,06:43:10,41 km al O de TirÃºa,-38.187,-73.923
2001-10-16 19:54:19,200 km,3.4 Mc,2001-10-16,16:54:19,83 km al N de Mendoza,-32.156,-69.009
2010-03-14 00:34:20,27 km,3.2 Ml,2010-03-13,21:34:20,10 km al NO de Cobquecura,-36.073,-72.878
2013-01-01 19:11:27,55 km,3.3 Ml,2013-01-01,16:11:27,12 km al E de Vichuquén,-34.899,-71.866
2022-04-07 10:42:51,33 km,2.7 Ml,2022-04-07,06:42:51,35 km al NO de Navidad,-33.675,-71.997
2016-12-26 03:50:30,104 km,2.5 Ml,2016-12-26,00:50:30,31 km al S de Mina Collahuasi,-21.108,-68.623
2020-07-22 09:56:20,44 km,4.3 Ml,2020-07-22,05:56:20,16 km al N de Chañaral.,-26.201,-70.643
2020-08-23 16:55:03,24 km,2.8 Ml,2020-08-23,12:55:03,30 km al O de Los Vilos,-31.969,-71.820
2020-01-15 04:13:42,110 km,2.7 Ml,2020-01-15,01:13:42,41 km al SO de Mina Collahuasi,-21.070,-68.952
2020-10-12 10:00:24,93 km,2.9 Ml,2020-10-12,07:00:24,26 km al N de Illapel,-31.397,-71.138
2017-07-09 00:27:59,18 km,2.7 Ml,2017-07-08,20:27:59,22 km al NO de El Tabo,-33.277,-71.767
2021-01-17 22:49:51,104 km,2.6 Ml,2021-01-17,19:49:51,21 km al SO de Mina Collahuasi,-20.962,-68.794
2013-09-02 17:06:33,17 km,2.3 Ml,2013-09-02,13:06:33,30 km al N de Vallenar,-28.311,-70.806
2022-05-20 08:56:13,246 km,2.8 Ml,2022-05-20,04:56:13,77 km al SE de Socaire,-24.019,-67.290
2024-01-31 04:25:27,53 km,4.3 Mw,2024-01-31,01:25:27,86 km al SO de Alto Hospicio,-20.937,-70.512
2013-06-05 23:37:59,222 km,3.7 Ml,2013-06-05,19:37:59,73 km al SE de Socaire,-24.132,-67.479
2008-01-08 10:13:55,34 km,2.3 Ml,2008-01-08,07:13:55,11 km al O de Mejillones,-23.119,-70.557
2003-04-23 06:12:00,3 km,3.8 Mc,2003-04-23,02:12:00,53 km al NE de Termas del Flaco,-34.527,-70.197
2014-03-08 03:39:50,10 km,4.7 Mb,2014-03-08,00:39:50,1497 km al O de Ancud,-41.007,-91.776
2009-11-03 03:20:00,1 km,2.4 Ml,2009-11-03,00:20:00,35 km al NO de ValparaÃ­so,-32.787,-71.825
2018-05-16 11:14:44,201 km,3.2 Ml,2018-05-16,07:14:44,105 km al SE de Socaire,-24.134,-67.050
2015-09-18 12:57:17,38 km,4.1 Ml,2015-09-18,09:57:17,55 km al SO de Los Vilos,-32.321,-71.841
2022-09-02 17:26:05,96 km,3.2 Ml,2022-09-02,13:26:05,37 km al N de Camiña,-18.994,-69.514
2013-08-07 11:07:13,47 km,2.8 Ml,2013-08-07,07:07:13,52 km al NO de Quillagua,-21.387,-69.943
2017-09-19 15:13:52,130 km,3.0 Ml,2017-09-19,12:13:52,26 km al NE de Mina Los Pelambres,-31.616,-70.463
2010-02-28 20:31:35,12 km,4.2 Ml,2010-02-28,17:31:35,21 km al NO de Navidad,-33.814,-71.987
2008-03-03 22:40:49,33 km,3.2 Ml,2008-03-03,19:40:49,35 km al NO de Mejillones,-22.811,-70.580
2019-02-07 04:08:27,243 km,3.7 Ml,2019-02-07,01:08:27,139 km al NE de Socaire,-23.020,-66.675
2011-01-21 00:20:59,15 km,3.2 Ml,2011-01-20,21:20:59,25 km al N de Concepción,-36.603,-73.009
2020-09-11 16:30:41,115 km,3.4 Ml,2020-09-11,13:30:41,59 km al S de Mina Collahuasi,-21.336,-68.809
2023-01-17 06:03:45,131 km,3.0 Ml,2023-01-17,03:03:45,77 km al NE de Calama,-21.890,-68.515
2021-10-02 17:04:49,67 km,2.7 Ml,2021-10-02,14:04:49,15 km al NE de Salamanca,-31.678,-70.856
2008-04-05 15:19:47,25 km,2.5 Ml,2008-04-05,11:19:47,24 km al S de Canela Baja,-31.614,-71.468
2003-06-22 19:48:33,28 km,3.4 Mc,2003-06-22,15:48:33,45 km al O de Punitaqui,-30.729,-71.716
2011-06-15 19:32:53,95 km,4.9 Ml,2011-06-15,15:32:53,59 km al N de Pica,-19.963,-69.273
2014-06-20 08:16:54,25 km,3.0 Ml,2014-06-20,04:16:54,84 km al SO de Pisagua,-19.910,-70.940
2023-03-10 13:22:04,28 km,2.6 Ml,2023-03-10,10:22:04,34 km al O de El Tabo,-33.583,-72.000
2017-01-05 12:05:39,215 km,3.6 Ml,2017-01-05,09:05:39,60 km al SE de Socaire,-23.887,-67.399
2019-03-15 17:40:38,50 km,3.6 Ml,2019-03-15,14:40:38,4 km al SO de Ovalle,-30.626,-71.230
2019-07-14 17:32:03,27 km,3.6 Ml,2019-07-14,13:32:03,126 km al O de TirÃºa,-38.369,-74.943
2006-05-26 05:15:26,27 km,3.8 Ml,2006-05-26,01:15:26,25 km al SO de Constitución,-35.469,-72.626
2010-03-23 19:32:09,13 km,3.8 Ml,2010-03-23,16:32:09,42 km al O de Vichuquén,-34.860,-72.458
2016-01-02 20:30:20,214 km,3.7 Ml,2016-01-02,17:30:20,67 km al SE de Socaire,-24.104,-67.547
2006-01-03 19:55:03,48 km,3.3 Mc,2006-01-03,16:55:03,32 km al S de Antofagasta,-23.928,-70.452
2007-03-04 05:36:42,71 km,3.9 Ml,2007-03-04,02:36:42,8 km al E de La Higuera,-29.507,-71.118
2020-09-03 04:23:16,26 km,3.6 Ml,2020-09-03,00:23:16,58 km al N de Huasco,-27.950,-71.287
2023-03-12 19:30:20,252 km,3.3 Ml,2023-03-12,16:30:20,83 km al SE de Socaire,-23.980,-67.200
2001-10-12 17:04:20,8 km,3.3 Mc,2001-10-12,13:04:20,44 km al E de Farellones,-33.300,-69.842
2004-12-26 12:50:04,29 km,3.7 Mc,2004-12-26,09:50:04,34 km al NO de Los Vilos,-31.678,-71.742
2014-03-17 21:42:52,42 km,2.9 Ml,2014-03-17,18:42:52,76 km al O de Iquique,-20.011,-70.850
2014-01-22 08:12:38,40 km,3.1 Ml,2014-01-22,05:12:38,40 km al N de Mejillones,-22.736,-70.437
2009-01-04 13:34:44,35 km,3.0 Ml,2009-01-04,10:34:44,105 km al O de Tongoy,-30.188,-72.581
2022-09-06 12:35:04,111 km,3.1 Ml,2022-09-06,08:35:04,47 km al SO de Mina Collahuasi,-21.121,-68.985
2014-11-09 21:39:32,15 km,2.6 Ml,2014-11-09,18:39:32,4 km al NO de Sierra Gorda.,-22.867,-69.332
