UTC_Date,Profundity,Magnitude,Date,Hour,Location,Latitude,Longitude
2015-11-07 12:28:33,51 km,4.0 Ml,2015-11-07,09:28:33,18 km al NO de Punitaqui,-30.756,-71.424
2015-03-01 15:08:31,56 km,5.3 Ml,2015-03-01,12:08:31,76 km al NO de Ilo,-17.112,-71.786
2011-09-08 01:31:54,48 km,2.8 Ml,2011-09-07,22:31:54,76 km al O de ValparaÃ­so,-33.141,-72.426
2020-08-14 01:06:50,124 km,3.4 Ml,2020-08-13,21:06:50,104 km al NE de Paihuano,-29.434,-69.692
2010-11-27 09:16:21,115 km,4.0 Ml,2010-11-27,06:16:21,45 km al S de Pica,-20.885,-69.218
2016-10-31 22:43:36,91 km,2.9 Ml,2016-10-31,19:43:36,37 km al O de Pica,-20.618,-69.660
2010-12-10 21:30:45,123 km,2.9 Ml,2010-12-10,18:30:45,53 km al N de Termas del Flaco,-34.491,-70.338
2009-04-22 05:56:18,99 km,4.7 Ml,2009-04-22,01:56:18,9 km al NE de Pica,-20.416,-69.297
2019-12-18 22:31:34,129 km,3.1 Ml,2019-12-18,19:31:34,75 km al SO de Ollagüe,-21.830,-68.578
2017-04-23 19:46:20,24 km,3.2 Ml,2017-04-23,16:46:20,38 km al O de ValparaÃ­so,-33.053,-72.019
2019-02-19 02:47:49,36 km,2.8 Ml,2019-02-18,23:47:49,49 km al SO de Castro,-42.723,-74.261
2013-08-01 17:56:29,36 km,2.4 Ml,2013-08-01,13:56:29,40 km al N de ValparaÃ­so,-32.686,-71.614
2020-07-09 06:55:47,93 km,2.5 Ml,2020-07-09,02:55:47,50 km al N de Pica,-20.065,-69.187
2011-08-11 13:10:15,133 km,2.9 Ml,2011-08-11,09:10:15,54 km al O de Ollagüe,-21.366,-68.756
2022-08-12 16:55:51,113 km,2.7 Ml,2022-08-12,12:55:51,46 km al N de Calama,-22.069,-68.841
2024-01-03 18:05:25,111 km,2.9 Ml,2024-01-03,15:05:25,50 km al SO de Mina Collahuasi,-21.145,-69.000
2012-06-08 06:09:05,39 km,3.8 Ml,2012-06-08,02:09:05,151 km al O de Taltal,-24.949,-71.898
2017-10-26 16:12:57,87 km,3.7 Ml,2017-10-26,13:12:57,15 km al N de Pica,-20.363,-69.279
2007-11-30 14:22:51,35 km,2.0 Ml,2007-11-30,11:22:51,49 km al S de Tocopilla,-22.526,-70.292
2021-09-07 00:05:25,34 km,2.9 Ml,2021-09-06,21:05:25,50 km al SO de Pica,-20.763,-69.713
2013-09-24 19:15:39,35 km,2.1 Ml,2013-09-24,16:15:39,1 km al NE de Mejillones,-23.093,-70.441
2011-05-11 09:27:31,25 km,4.2 Ml,2011-05-11,05:27:31,63 km al NO de Cobquecura,-35.753,-73.308
2021-02-08 20:37:19,131 km,2.6 Ml,2021-02-08,17:37:19,52 km al SO de Ollagüe,-21.654,-68.463
2021-09-21 14:27:36,121 km,2.9 Ml,2021-09-21,11:27:36,72 km al S de Ollagüe,-21.830,-68.501
2010-03-14 18:20:20,33 km,4.7 Ml,2010-03-14,15:20:20,8 km al O de Pichilemu,-34.358,-72.089
2019-08-01 21:09:01,16 km,3.1 Ml,2019-08-01,17:09:01,34 km al O de Pichilemu,-34.284,-72.359
2003-08-09 19:50:12,96 km,2.6 Mc,2003-08-09,15:50:12,14 km al S de Combarbalá,-31.304,-70.986
2010-03-08 08:37:01,15 km,4.6 Ml,2010-03-08,05:37:01,10 km al O de Constitución,-35.318,-72.519
2004-02-27 14:50:00,98 km,2.7 Ml,2004-02-27,11:50:00,9 km al SO de Farellones,-33.419,-70.373
2006-02-17 11:25:58,60 km,3.6 Mc,2006-02-17,08:25:58,17 km al N de Baquedano,-23.185,-69.849
2015-10-23 06:11:23,63 km,2.9 Ml,2015-10-23,03:11:23,27 km al NE de Quillota,-32.767,-70.996
2005-02-24 07:04:41,10 km,5.0 Mb,2005-02-24,04:04:41,745 km al O de Castro,-43.223,-82.853
2011-01-13 04:07:03,109 km,4.1 Ml,2011-01-13,01:07:03,33 km al S de Linares,-36.126,-71.495
2013-03-25 05:05:08,33 km,2.2 Ml,2013-03-25,02:05:08,53 km al N de Mejillones,-22.633,-70.337
2003-10-08 14:46:05,122 km,3.6 Mc,2003-10-08,10:46:05,77 km al E de San Juan,-31.529,-67.703
2004-05-12 20:25:09,26 km,3.3 Mc,2004-05-12,16:25:09,74 km al O de El Tabo,-33.289,-72.440
2016-10-03 19:05:04,10 km,2.7 Ml,2016-10-03,16:05:04,25 km al N de Vichuquén,-34.658,-72.019
2017-04-20 04:41:25,34 km,2.8 Ml,2017-04-20,01:41:25,37 km al O de Canela Baja,-31.509,-71.821
2010-08-08 23:00:03,102 km,3.3 Ml,2010-08-08,19:00:03,44 km al S de Camiña,-19.708,-69.450
2022-10-04 23:18:31,125 km,3.3 Ml,2022-10-04,20:18:31,55 km al SO de Ollagüe,-21.642,-68.544
2012-07-11 07:25:18,84 km,3.1 Ml,2012-07-11,03:25:18,62 km al SE de Mina Los Pelambres,-32.089,-70.009
2012-04-17 19:50:23,28 km,3.9 Ml,2012-04-17,16:50:23,5 km al SO de Concepción,-36.861,-73.082
2016-07-14 20:04:07,34 km,3.2 Ml,2016-07-14,16:04:07,39 km al SO de Tongoy,-30.532,-71.749
2009-01-10 20:32:59,10 km,2.6 Ml,2009-01-10,17:32:59,31 km al N de Vallenar,-28.308,-70.667
2002-05-13 17:50:36,98 km,3.3 Mc,2002-05-13,13:50:36,16 km al SE de San Fernando,-34.680,-70.862
2016-02-19 20:51:17,238 km,3.7 Ml,2016-02-19,17:51:17,95 km al NE de Socaire,-23.084,-67.138
2023-06-16 12:56:09,143 km,2.8 Ml,2023-06-16,08:56:09,32 km al S de Ollagüe,-21.497,-68.146
2020-06-10 11:15:35,32 km,2.9 Ml,2020-06-10,07:15:35,66 km al O de Cobquecura,-36.189,-73.530
2009-09-02 13:36:55,27 km,3.3 Ml,2009-09-02,09:36:55,34 km al SO de Los Vilos,-32.074,-71.817
2007-12-27 03:01:01,34 km,2.2 Ml,2007-12-27,00:01:01,39 km al SO de La Ligua,-32.631,-71.588
2002-02-14 05:09:03,105 km,3.2 Mc,2002-02-14,02:09:03,18 km al NE de Linares,-35.703,-71.506
2001-12-19 13:40:01,172 km,3.6 Mc,2001-12-19,10:40:01,96 km al E de Mina Los Pelambres,-31.777,-69.574
2020-01-02 20:26:48,44 km,3.4 Ml,2020-01-02,17:26:48,20 km al SE de Ancud,-41.991,-73.658
2011-04-05 04:18:49,97 km,4.3 Ml,2011-04-05,01:18:49,42 km al S de Camiña,-19.685,-69.382
2011-05-22 12:27:57,35 km,4.2 Ml,2011-05-22,08:27:57,69 km al O de Cobquecura,-36.204,-73.557
2018-06-25 07:45:01,116 km,3.5 Ml,2018-06-25,03:45:01,94 km al E de Tierra Amarilla,-27.726,-69.352
2010-08-30 03:39:52,46 km,3.5 Ml,2010-08-29,23:39:52,31 km al N de Cauquenes,-35.692,-72.293
2015-09-20 14:25:26,30 km,2.7 Ml,2015-09-20,11:25:26,33 km al O de ValparaÃ­so,-33.083,-71.968
2020-12-06 18:07:55,107 km,2.9 Ml,2020-12-06,15:07:55,31 km al NE de Pica,-20.344,-69.076
2019-02-18 15:40:25,58 km,2.6 Ml,2019-02-18,12:40:25,15 km al O de Andacollo,-30.254,-71.236
2019-01-15 10:38:05,65 km,2.7 Ml,2019-01-15,07:38:05,2 km al SE de Los Vilos,-31.920,-71.491
2017-05-30 06:48:43,30 km,3.0 Ml,2017-05-30,02:48:43,49 km al O de ValparaÃ­so,-32.967,-72.128
2001-11-30 15:16:55,15 km,3.7 Mc,2001-11-30,12:16:55,50 km al NO de ValparaÃ­so,-32.757,-72.016
2023-09-01 07:56:41,107 km,4.6 Mw,2023-09-01,03:56:41,16 km al NE de Los Andes.,-32.753,-70.460
2014-07-22 17:25:08,104 km,2.8 Ml,2014-07-22,13:25:08,29 km al E de Los Andes.,-32.934,-70.307
2015-06-24 23:54:22,40 km,2.8 Ml,2015-06-24,20:54:22,100 km al S de Alto Hospicio,-21.129,-70.391
2020-11-08 12:06:19,190 km,3.0 Ml,2020-11-08,09:06:19,121 km al E de Socaire,-23.998,-66.791
2013-07-06 07:05:42,247 km,5.3 Ml,2013-07-06,03:05:42,81 km al E de Socaire,-23.471,-67.111
2017-08-25 01:26:48,38 km,3.4 Ml,2017-08-24,22:26:48,68 km al O de Arica,-18.411,-70.964
2013-08-20 19:51:58,32 km,2.3 Ml,2013-08-20,15:51:58,5 km al N de Tocopilla,-22.049,-70.215
2014-10-23 14:32:19,39 km,3.1 Ml,2014-10-23,11:32:19,97 km al O de Pisagua,-19.708,-71.137
2023-08-22 03:08:53,29 km,3.0 Ml,2023-08-21,23:08:53,34 km al O de Pichilemu,-34.315,-72.372
2014-04-07 06:24:24,36 km,4.7 Ml,2014-04-07,03:24:24,88 km al SO de Iquique,-20.637,-70.872
2018-03-26 18:28:48,41 km,2.5 Ml,2018-03-26,15:28:48,57 km al O de Tongoy,-30.270,-72.086
2013-11-12 02:41:00,104 km,3.5 Ml,2013-11-11,23:41:00,27 km al SO de Mina Collahuasi,-20.959,-68.875
2020-07-15 09:46:20,93 km,2.7 Ml,2020-07-15,05:46:20,24 km al E de Pica,-20.413,-69.110
2020-09-22 04:02:45,34 km,2.9 Ml,2020-09-22,01:02:45,34 km al N de Huasco,-28.157,-71.189
2002-07-09 01:58:45,26 km,4.0 Mc,2002-07-08,21:58:45,18 km al NO de Punitaqui,-30.746,-71.417
2018-04-15 10:32:09,243 km,2.8 Ml,2018-04-15,07:32:09,63 km al SE de Socaire,-24.008,-67.467
2022-05-16 03:35:28,24 km,2.9 Ml,2022-05-15,23:35:28,19 km al NO de El Tabo,-33.309,-71.766
2014-01-03 05:06:01,59 km,2.6 Ml,2014-01-03,02:06:01,30 km al O de Sierra Gorda.,-23.007,-69.589
2003-07-06 19:32:59,6 km,3.8 Mc,2003-07-06,15:32:59,24 km al N de Farellones,-33.141,-70.280
2022-02-12 05:10:53,70 km,3.7 Ml,2022-02-12,02:10:53,52 km al NE de Cuya,-18.927,-69.746
2020-07-30 15:40:19,95 km,2.9 Ml,2020-07-30,11:40:19,43 km al NE de Pica,-20.221,-69.036
2018-11-02 02:14:50,94 km,3.4 Ml,2018-11-01,23:14:50,47 km al E de Quillagua,-21.700,-69.084
2007-05-24 02:03:03,107 km,4.0 Ml,2007-05-23,22:03:03,42 km al E de Los Andes.,-32.751,-70.161
2011-11-27 20:52:31,14 km,3.0 Ml,2011-11-27,17:52:31,27 km al NO de Concepción,-36.681,-73.294
2017-06-04 02:51:45,240 km,3.8 Ml,2017-06-03,22:51:45,51 km al SE de Socaire,-23.962,-67.590
2002-12-08 10:21:04,121 km,2.6 Mc,2002-12-08,07:21:04,19 km al SE de Farellones,-33.428,-70.134
2008-09-30 00:07:17,23 km,2.6 Ml,2008-09-29,20:07:17,8 km al N de Chaitén,-42.853,-72.692
2020-01-11 16:09:14,51 km,2.8 Ml,2020-01-11,13:09:14,23 km al N de Valdivia,-39.612,-73.229
2020-07-26 08:36:23,15 km,2.8 Ml,2020-07-26,04:36:23,54 km al NO de Visviri,-17.300,-69.883
2020-07-18 02:21:29,114 km,2.5 Ml,2020-07-17,22:21:29,27 km al N de Calama,-22.232,-68.908
2001-11-13 22:29:44,28 km,3.8 Mc,2001-11-13,19:29:44,30 km al SO de Canela Baja,-31.545,-71.727
2014-05-06 16:43:32,30 km,3.0 Ml,2014-05-06,12:43:32,64 km al SO de Alto Hospicio,-20.760,-70.422
2017-09-18 18:32:19,26 km,3.4 Ml,2017-09-18,15:32:19,42 km al O de Los Vilos,-31.885,-71.956
2016-04-28 08:40:17,15 km,4.2 Ml,2016-04-28,05:40:17,49 km al O de Los Vilos,-31.848,-72.025
2023-01-13 18:13:05,49 km,3.4 Ml,2023-01-13,15:13:05,19 km al NO de Canela Baja,-31.246,-71.538
2011-06-28 06:30:54,146 km,4.3 Ml,2011-06-28,02:30:54,51 km al NO de San Juan.,-31.110,-68.720
2012-06-30 08:27:09,117 km,4.3 Ml,2012-06-30,04:27:09,33 km al NE de Calama,-22.231,-68.733
2017-08-08 01:06:02,102 km,3.4 Ml,2017-08-07,21:06:02,43 km al NE de Calama,-22.210,-68.626
2020-01-31 00:46:48,196 km,3.9 Ml,2020-01-30,21:46:48,90 km al SE de Socaire,-24.001,-67.127
2021-08-05 07:50:33,26 km,3.7 Ml,2021-08-05,03:50:33,254 km al O de Punta Arenas,-54.251,-74.305
2013-07-23 00:48:07,13 km,3.1 Ml,2013-07-22,20:48:07,60 km al S de El Salvador,-26.784,-69.639
2012-01-18 18:52:38,36 km,2.6 Ml,2012-01-18,15:52:38,40 km al SO de La Ligua,-32.642,-71.588
2000-03-05 19:45:54,7 km,3.6 Mc,2000-03-05,16:45:54,30 km al SE de San José de Maipo,-33.866,-70.182
2007-11-29 10:23:52,34 km,2.8 Ml,2007-11-29,07:23:52,27 km al NO de Antofagasta,-23.507,-70.629
2020-06-11 21:53:44,49 km,4.1 Ml,2020-06-11,17:53:44,9 km al N de La Higuera,-29.430,-71.198
2017-03-01 07:42:37,101 km,4.0 Ml,2017-03-01,04:42:37,24 km al E de Sierra Gorda.,-22.899,-69.085
2019-04-17 13:39:52,11 km,2.5 Ml,2019-04-17,09:39:52,48 km al SE de San José de Maipo,-34.038,-70.147
2002-12-20 09:06:08,46 km,3.1 Mc,2002-12-20,06:06:08,29 km al NO de ValparaÃ­so,-32.901,-71.868
2023-02-26 14:00:31,105 km,2.5 Ml,2023-02-26,11:00:31,8 km al SE de Pica,-20.542,-69.271
2002-01-09 08:42:43,168 km,3.6 Mc,2002-01-09,05:42:43,90 km al NE de Mina Los Pelambres,-31.423,-69.758
2015-09-08 14:56:18,36 km,3.2 Ml,2015-09-08,11:56:18,27 km al NO de Pisagua,-19.401,-70.361
2020-02-24 23:44:58,40 km,2.8 Ml,2020-02-24,20:44:58,13 km al SO de Tongoy,-30.358,-71.549
2001-05-30 09:06:21,3 km,3.4 Mc,2001-05-30,05:06:21,54 km al N de Termas del Flaco,-34.487,-70.281
2006-12-11 11:40:32,74 km,2.2 Ml,2006-12-11,08:40:32,26 km al O de Colina,-33.173,-70.954
2021-07-20 10:06:57,23 km,3.4 Ml,2021-07-20,06:06:57,133 km al NO de Constitución,-34.413,-73.348
2014-09-28 01:05:26,107 km,3.6 Ml,2014-09-27,22:05:26,18 km al S de Linares,-36.004,-71.578
2009-12-05 11:51:09,105 km,4.0 Ml,2009-12-05,08:51:09,43 km al S de Camiña,-19.691,-69.336
2010-12-04 14:52:59,21 km,3.2 Ml,2010-12-04,11:52:59,6 km al S de Pichilemu,-34.438,-72.004
2014-01-01 08:50:46,38 km,2.6 Ml,2014-01-01,05:50:46,22 km al N de Ovalle,-30.412,-71.270
2023-02-23 11:15:08,28 km,2.6 Ml,2023-02-23,08:15:08,119 km al NO de Pichilemu,-33.892,-73.159
2023-09-11 19:17:01,29 km,2.8 Ml,2023-09-11,16:17:01,48 km al SO de Caldera,-27.261,-71.259
2010-03-21 15:57:03,40 km,4.3 Ml,2010-03-21,12:57:03,26 km al S de Vichuquén,-35.114,-71.931
2003-08-22 22:55:42,39 km,3.5 Mc,2003-08-22,18:55:42,29 km al NE de Constitución,-35.183,-72.146
2012-12-13 11:40:35,99 km,2.3 Ml,2012-12-13,08:40:35,28 km al N de Rancagua,-33.911,-70.727
2022-01-19 21:27:31,41 km,4.8 Mw,2022-01-19,18:27:31,69 km al O de Lebu,-37.371,-74.380
2018-03-22 16:45:43,15 km,3.2 Ml,2018-03-22,13:45:43,57 km al SO de Mendoza,-33.350,-69.081
2017-03-06 17:15:08,47 km,3.6 Ml,2017-03-06,14:15:08,19 km al S de La Serena,-30.071,-71.277
2006-01-27 08:47:29,98 km,2.4 Mc,2006-01-27,05:47:29,17 km al NE de Farellones,-33.210,-70.252
2001-02-04 14:17:27,3 km,3.8 Mc,2001-02-04,11:17:27,58 km al S de Mendoza,-33.389,-68.670
2003-02-21 05:24:05,170 km,3.4 Mc,2003-02-21,02:24:05,94 km al E de Linares,-36.108,-70.611
2018-12-13 04:04:29,110 km,4.6 Mw,2018-12-13,01:04:29,99 km al E de Tierra Amarilla,-27.652,-69.276
2023-09-11 06:34:59,43 km,2.6 Ml,2023-09-11,03:34:59,45 km al O de Caldera,-27.127,-71.270
2003-06-02 05:20:01,13 km,3.7 Mc,2003-06-02,01:20:01,31 km al S de Tongoy,-30.523,-71.587
2012-08-07 15:20:09,38 km,3.1 Ml,2012-08-07,11:20:09,38 km al N de Mina Los Pelambres,-31.494,-70.462
2013-11-29 15:06:24,40 km,3.4 Ml,2013-11-29,12:06:24,42 km al NO de El Tabo,-33.204,-72.000
2018-04-15 20:22:19,105 km,3.0 Ml,2018-04-15,17:22:19,32 km al O de Mina Collahuasi,-20.882,-68.956
2023-06-21 06:14:26,139 km,3.0 Ml,2023-06-21,02:14:26,21 km al NE de Termas del Flaco,-34.797,-70.312
2023-03-09 10:43:06,26 km,3.1 Ml,2023-03-09,07:43:06,86 km al S de Ilo,-18.422,-71.343
2014-04-14 10:35:49,106 km,3.7 Ml,2014-04-14,07:35:49,34 km al O de Mina Collahuasi,-20.942,-68.962
2013-01-13 16:44:30,23 km,3.5 Ml,2013-01-13,13:44:30,35 km al NO de TirÃºa,-38.092,-73.743
2020-09-01 17:35:01,24 km,2.7 Ml,2020-09-01,13:35:01,50 km al N de Huasco,-28.019,-71.177
2021-08-03 17:00:53,184 km,4.4 Ml,2021-08-03,13:00:53,101 km al SE de Socaire,-24.306,-67.272
2015-09-11 00:53:46,4 km,3.6 Ml,2015-09-10,21:53:46,129 km al O de Cobquecura,-35.862,-74.189
2018-04-19 16:28:31,79 km,3.3 Ml,2018-04-19,13:28:31,43 km al SO de Tierra Amarilla,-27.709,-70.616
2014-04-28 13:32:52,195 km,4.4 Ml,2014-04-28,09:32:52,81 km al SE de Socaire,-24.182,-67.431
2016-04-04 11:51:52,47 km,3.8 Ml,2016-04-04,08:51:52,18 km al NO de Punitaqui,-30.740,-71.409
2010-09-02 17:32:46,225 km,3.5 Ml,2010-09-02,13:32:46,78 km al E de Socaire,-23.340,-67.173
2010-03-06 08:54:03,15 km,3.6 Ml,2010-03-06,05:54:03,11 km al SE de Pichilemu,-34.478,-71.956
2017-05-29 04:36:12,13 km,3.3 Ml,2017-05-29,00:36:12,292 km al SO de Melinka,-45.890,-76.161
2019-12-28 13:46:31,120 km,2.9 Ml,2019-12-28,10:46:31,59 km al NE de Calama,-21.991,-68.686
2010-08-03 20:49:05,16 km,4.0 Ml,2010-08-03,16:49:05,4 km al NE de Lebu,-37.582,-73.629
2010-04-19 17:21:30,46 km,3.1 Ml,2010-04-19,13:21:30,46 km al O de Navidad,-33.874,-72.323
2007-11-20 13:41:16,246 km,4.7 Ml,2007-11-20,10:41:16,53 km al E de Socaire,-23.767,-67.407
2003-06-26 18:08:39,43 km,4.1 Mc,2003-06-26,14:08:39,18 km al NO de Punitaqui,-30.695,-71.357
2003-04-26 13:38:24,25 km,3.7 Ml,2003-04-26,09:38:24,102 km al NO de Huasco,-27.966,-72.089
2006-10-22 23:29:08,30 km,5.1 Ml,2006-10-22,20:29:08,58 km al SO de Taltal,-25.813,-70.855
2010-05-15 16:28:55,44 km,2.9 Ml,2010-05-15,12:28:55,27 km al NE de Vichuquén,-34.733,-71.761
2023-11-19 23:17:27,20 km,3.6 Ml,2023-11-19,20:17:27,193 km al NO de Constitución,-34.437,-74.220
2010-10-02 14:47:09,70 km,3.8 Ml,2010-10-02,10:47:09,90 km al NO de Quillagua,-21.190,-70.244
2022-08-04 03:52:01,36 km,2.5 Ml,2022-08-03,23:52:01,49 km al O de ValparaÃ­so,-33.049,-72.139
2018-08-06 01:33:13,112 km,2.9 Ml,2018-08-05,21:33:13,49 km al S de Mina Collahuasi,-21.248,-68.801
2020-01-09 09:32:16,217 km,2.9 Ml,2020-01-09,06:32:16,83 km al NE de San Pedro de Atacama,-22.296,-67.762
2017-10-15 12:51:13,109 km,2.8 Ml,2017-10-15,09:51:13,74 km al NE de Pica,-19.925,-68.959
2013-08-13 09:53:31,129 km,4.4 Ml,2013-08-13,05:53:31,116 km al SE de Tierra Amarilla,-27.981,-69.228
2013-02-08 13:43:35,109 km,2.7 Ml,2013-02-08,10:43:35,34 km al E de Pica,-20.596,-69.020
2020-03-17 12:57:39,108 km,3.1 Ml,2020-03-17,09:57:39,48 km al NO de Mina Collahuasi,-20.430,-68.847
2010-04-04 21:11:50,46 km,3.3 Ml,2010-04-04,17:11:50,68 km al O de Cobquecura,-35.880,-73.486
2018-09-04 06:47:40,31 km,2.9 Ml,2018-09-04,03:47:40,57 km al O de Punitaqui,-30.859,-71.856
2006-11-16 10:16:17,15 km,2.4 Ml,2006-11-16,07:16:17,21 km al O de Canela Baja,-31.472,-71.656
2002-11-11 09:57:14,62 km,4.2 Mc,2002-11-11,06:57:14,9 km al N de Punitaqui,-30.753,-71.248
2021-02-12 05:38:06,41 km,2.8 Ml,2021-02-12,02:38:06,15 km al SE de Huasco,-28.588,-71.164
2011-05-31 17:10:44,70 km,2.7 Ml,2011-05-31,13:10:44,29 km al NO de Sierra Gorda.,-22.759,-69.557
2009-08-22 17:09:53,194 km,3.2 Ml,2009-08-22,13:09:53,99 km al SE de Ollagüe,-22.041,-67.862
2005-08-22 04:46:22,132 km,3.4 Mc,2005-08-22,00:46:22,78 km al E de Mina Los Pelambres,-31.837,-69.762
2002-05-26 03:01:31,73 km,4.1 Mc,2002-05-25,23:01:31,22 km al SO de Punitaqui,-30.935,-71.449
2013-04-19 09:23:49,80 km,2.7 Ml,2013-04-19,06:23:49,66 km al SE de Baquedano,-23.653,-69.296
2009-03-02 10:17:47,179 km,4.4 Ml,2009-03-02,07:17:47,67 km al S de Socaire,-24.177,-67.754
2018-11-22 17:15:58,111 km,3.2 Ml,2018-11-22,14:15:58,57 km al SO de Mina Collahuasi,-21.156,-69.075
2008-07-19 21:28:38,220 km,3.9 Ml,2008-07-19,17:28:38,63 km al E de Socaire,-23.775,-67.301
2017-03-09 00:55:25,6 km,2.7 Ml,2017-03-08,21:55:25,90 km al SO de Iquique,-20.612,-70.899
2022-07-25 11:27:21,114 km,3.0 Ml,2022-07-25,07:27:21,66 km al NE de Calama,-21.922,-68.691
2014-09-16 21:40:09,245 km,4.2 Ml,2014-09-16,18:40:09,85 km al E de Socaire,-23.419,-67.076
2002-05-01 07:57:09,21 km,4.1 Mc,2002-05-01,03:57:09,131 km al O de ValparaÃ­so,-32.718,-72.957
2010-07-21 11:15:21,13 km,3.4 Ml,2010-07-21,07:15:21,27 km al SO de Pichilemu,-34.503,-72.269
2013-08-05 03:18:01,46 km,3.1 Ml,2013-08-04,23:18:01,61 km al SE de Antofagasta,-24.092,-70.063
2021-08-08 23:24:34,58 km,4.2 Ml,2021-08-08,19:24:34,4 km al S de Quillota,-32.916,-71.261
2016-01-03 19:47:29,20 km,3.1 Ml,2016-01-03,16:47:29,114 km al SO de Tongoy,-30.792,-72.509
2015-09-19 04:09:10,47 km,3.2 Ml,2015-09-19,01:09:10,25 km al SO de Canela Baja,-31.499,-71.693
2015-11-25 23:59:26,84 km,2.5 Ml,2015-11-25,20:59:26,32 km al NE de Baquedano,-23.164,-69.589
2014-10-06 13:18:35,112 km,3.4 Ml,2014-10-06,10:18:35,37 km al SO de Mina Collahuasi,-21.078,-68.893
2023-09-01 01:21:35,12 km,3.3 Ml,2023-08-31,21:21:35,68 km al SO de Caldera,-27.348,-71.437
2008-11-15 11:16:48,32 km,3.1 Ml,2008-11-15,08:16:48,37 km al SO de Los Vilos,-32.126,-71.817
2008-06-16 09:49:18,5 km,2.0 Ml,2008-06-16,05:49:18,15 km al S de Hornopirén,-42.097,-72.457
2013-05-22 17:24:08,99 km,2.9 Ml,2013-05-22,13:24:08,3 km al NO de Mina Los Pelambres,-31.795,-70.600
2022-08-19 09:44:42,49 km,4.8 Mw,2022-08-19,05:44:42,38 km al S de Huasco,-28.788,-71.354
2014-01-13 14:28:36,177 km,3.0 Ml,2014-01-13,11:28:36,76 km al NE de Mina Collahuasi,-20.228,-68.300
2008-10-16 12:29:23,35 km,3.1 Ml,2008-10-16,09:29:23,7 km al E de Huasco,-28.453,-71.152
2011-05-13 16:46:47,10 km,3.5 Ml,2011-05-13,12:46:47,131 km al NO de Tocopilla,-21.386,-71.211
2007-12-24 20:20:25,35 km,3.1 Ml,2007-12-24,17:20:25,34 km al N de Mejillones,-22.794,-70.497
2019-10-03 18:31:47,56 km,3.2 Ml,2019-10-03,15:31:47,69 km al NO de La Higuera,-29.017,-71.629
2012-08-30 13:59:32,115 km,3.6 Ml,2012-08-30,09:59:32,29 km al NO de Putre,-18.081,-69.809
2022-12-19 20:10:50,114 km,5.0 Mw,2022-12-19,17:10:50,35 km al NE de Calama,-22.314,-68.639
2021-05-13 09:42:22,55 km,2.7 Ml,2021-05-13,05:42:22,25 km al S de Punitaqui,-31.051,-71.260
2018-11-20 18:05:27,46 km,2.5 Ml,2018-11-20,15:05:27,12 km al O de Chañaral.,-26.342,-70.741
2021-03-31 16:09:44,144 km,4.5 Mw,2021-03-31,13:09:44,49 km al E de San Fabián,-36.727,-71.042
2001-11-29 11:36:18,261 km,4.1 Mc,2001-11-29,08:36:18,129 km al N de San Luis,-32.134,-66.332
2013-07-01 12:10:08,130 km,4.5 Ml,2013-07-01,08:10:08,59 km al SE de Moquegua,-17.460,-70.452
2018-09-24 04:01:53,55 km,3.3 Ml,2018-09-24,01:01:53,92 km al NO de Taltal,-24.663,-70.886
2017-07-31 23:29:34,34 km,2.7 Ml,2017-07-31,19:29:34,8 km al N de Huasco,-28.394,-71.228
2019-09-24 22:49:34,20 km,2.6 Ml,2019-09-24,19:49:34,110 km al NO de Pichilemu,-33.882,-73.032
2011-01-27 11:33:23,35 km,2.8 Ml,2011-01-27,08:33:23,24 km al O de Navidad,-33.984,-72.087
2014-07-22 19:09:51,50 km,3.3 Ml,2014-07-22,15:09:51,10 km al SO de Quillota,-32.923,-71.339
2000-11-25 01:27:21,6 km,3.4 Mc,2000-11-24,22:27:21,45 km al N de ValparaÃ­so,-32.649,-71.656
2012-06-10 22:05:11,15 km,2.7 Ml,2012-06-10,18:05:11,41 km al O de La Ligua,-32.385,-71.664
2018-10-26 03:12:44,17 km,2.9 Ml,2018-10-26,00:12:44,71 km al SO de Tongoy,-30.636,-72.089
2012-07-30 13:57:22,136 km,3.6 Ml,2012-07-30,09:57:22,44 km al SO de Ollagüe,-21.514,-68.542
2010-05-04 16:12:56,125 km,5.4 Ml,2010-05-04,12:12:56,53 km al NE de Calama,-22.069,-68.657
2015-09-28 12:41:00,52 km,2.9 Ml,2015-09-28,09:41:00,14 km al NO de Punitaqui,-30.743,-71.365
2019-10-23 03:56:53,50 km,2.8 Ml,2019-10-23,00:56:53,26 km al O de La Ligua,-32.369,-71.494
2022-04-13 01:05:52,35 km,3.6 Ml,2022-04-12,21:05:52,50 km al SO de Tongoy,-30.667,-71.703
2023-05-10 20:54:41,32 km,2.5 Ml,2023-05-10,16:54:41,27 km al O de Iquique,-20.257,-70.407
2003-04-01 11:24:22,29 km,3.5 Mc,2003-04-01,07:24:22,46 km al O de La Ligua,-32.479,-71.725
2004-02-12 04:11:12,67 km,2.5 Mc,2004-02-12,01:11:12,25 km al NO de Quillota,-32.726,-71.449
2018-01-29 10:46:06,204 km,3.5 Ml,2018-01-29,07:46:06,79 km al SE de Socaire,-24.235,-67.569
2009-04-02 04:20:04,40 km,4.9 Ml,2009-04-02,00:20:04,55 km al SO de Caldera,-27.486,-71.125
2019-09-29 08:58:22,108 km,3.2 Ml,2019-09-29,05:58:22,63 km al S de Pica,-21.044,-69.199
